text,date,url,from
"@alaliwafa @nrc Ach, hij zegt zoveel 🤔",2023-04-26 21:12:37+00:00,https://twitter.com/DoorenMies/status/1651333485636755461,DoorenMies
@alaliwafa U brengt dit als een feit maar u bent het hier helemaal mee eens. Kunt u gewoon zeggen hoor i.p.v. vermomd.,2023-04-26 12:18:59+00:00,https://twitter.com/pieter_uden/status/1651199191022960640,pieter_uden
"@alaliwafa @nrc Zal wel weer aan ""de machine"" liggen.",2023-04-26 10:25:59+00:00,https://twitter.com/JonHuus/status/1651170752584994818,JonHuus
@alaliwafa @nrc Wat een verrukkelijk solidair land is Nederland toch.,2023-04-26 07:42:28+00:00,https://twitter.com/tinekebennema/status/1651129604642316298,tinekebennema
@alaliwafa Ja hahaha same,2023-04-20 12:09:43+00:00,https://twitter.com/ouafa070/status/1649022529523052545,ouafa070
"@alaliwafa Wow, kon het nog neerbuigender?",2023-04-19 17:59:57+00:00,https://twitter.com/cummonist/status/1648748281814474756,cummonist
"@alaliwafa @ZusterMerel Haha, ik waagde er ook iets van te zeggen. Dat leverde me een blok en héél veel giftige reacties van medetwitteraars op. Veel mensen willen gewoon graag het slachtoffer zijn. Zelfs als ze het niet zijn.",2023-04-19 17:52:03+00:00,https://twitter.com/HennySmeenk/status/1648746292946821139,HennySmeenk
@alaliwafa Gefeliciteerd! 🙋🏼‍♀️ https://t.co/ieuvnZVuHf,2023-04-19 08:11:16+00:00,https://twitter.com/ZusterMerel/status/1648600134614220800,ZusterMerel
"@alaliwafa Nogal bijzonder vond ik het, dat jullie je journalistieke ruimte gebruiken om te shamen ipv het verrotte systeem te bekritiseren.",2023-04-19 07:58:01+00:00,https://twitter.com/ZusterMerel/status/1648596802428338176,ZusterMerel
"@alaliwafa Misschien moet je geen ongevraagd advies geven en zoals ik zei, misschien moeten we eens stoppen met het oordelen van elkaars situatie?",2023-04-19 07:40:18+00:00,https://twitter.com/ZusterMerel/status/1648592344269086726,ZusterMerel
@alaliwafa,2023-04-18 11:02:11+00:00,https://twitter.com/CCees/status/1648280760120483840,CCees
@alaliwafa Dan doet de regering eindelijk eens iets verstandigs!,2023-04-17 12:54:01+00:00,https://twitter.com/erik_wt/status/1647946516865187840,erik_wt
"In februari schreef ik een artikel over de motie, lees hier: https://t.co/ZUGDfqEyAJ",2023-04-17 12:31:39+00:00,https://twitter.com/alaliwafa/status/1647940887836491778,alaliwafa
De Wamca wordt over twee jaar geëvalueerd. Met andere woorden: het kabinet legt de motie naast zich neer. Lees hier de brief: https://t.co/dO7vsnKvda,2023-04-17 12:31:39+00:00,https://twitter.com/alaliwafa/status/1647940885533917184,alaliwafa
Het gaat om de Wet afwikkeling massaschade in collectieve actie (op 1 januari 2020 in werking getreden). Weerwind: 'Belangenorganisaties ervaren dat de toegang tot de rechter door deze indringende ambtshalve toetsing van het representativiteitsvereiste moeilijker is geworden.',2023-04-17 12:31:38+00:00,https://twitter.com/alaliwafa/status/1647940883071868928,alaliwafa
"@alaliwafa ""Mensenrechten zijn hoeksteen van buitenlands beleid""
Kleine lettertjes: geldt niet voor Israel en andere landen waarmee we zaken willen doen.",2023-04-13 12:30:50+00:00,https://twitter.com/erik_wt/status/1646491129209036807,erik_wt
"@alaliwafa De 2 andere analisten zijn interessant
De man dat de woorden als onzin ervaart en de vrouw dat niet eens luistert",2023-04-07 10:34:06+00:00,https://twitter.com/YvonneSnitjer/status/1644287427345891328,YvonneSnitjer
@alaliwafa Prachtige vragen voor een mooi stuk van je collega's. Geen enkele Nederlandse kwaliteitskrant schrijft dit op. Begrijp niet waarom niet.,2023-04-07 06:22:54+00:00,https://twitter.com/JonHuus/status/1644224210586279936,JonHuus
"En voordat de lakeien van een bezettingsmacht mij komen whatabouten over Arabische leiders/Hezbollah/Hamas: ook die hebben lak aan burgers en internationaal recht, ja. Met als enig verschil dat we hier in het Westen niet pretenderen dat ze beter zijn.",2023-04-07 05:45:40+00:00,https://twitter.com/alaliwafa/status/1644214840653754370,alaliwafa
Ik ga het maar zeggen: dit is Oriëntalisme. ‘Maar maar die raketten dan!!! Israël moet zich toch kunnen verdedigen tegen die boze terroristische Arabieren? 😭’ Ik wacht op een kritische analyse van Israël en zijn relatie tot het internationaal recht. Spoiler alert: toxic/geen.,2023-04-07 05:42:19+00:00,https://twitter.com/alaliwafa/status/1644213998282317824,alaliwafa
@alaliwafa Love it,2023-04-06 14:12:52+00:00,https://twitter.com/KuypersMarieke/status/1643980093549875201,KuypersMarieke
@alaliwafa @groenendijkp hahahahahah,2023-04-05 20:33:13+00:00,https://twitter.com/EllenVerkoelen/status/1643713425216872448,EllenVerkoelen
@alaliwafa 👀,2023-04-05 14:17:32+00:00,https://twitter.com/mgwanink/status/1643618881519403008,mgwanink
"@alaliwafa gezien de hele geschiedenis van alle geloven bij elkaar zijn biddende mensen veelal een gevaar geweest. 

hoe werkt dat dan?",2023-04-05 12:42:39+00:00,https://twitter.com/crazydave_o81/status/1643595002155507714,crazydave_o81
@alaliwafa Dankjewel buurvrouw 👀☕️❓,2023-04-05 09:07:33+00:00,https://twitter.com/joritdinho/status/1643540868941348864,joritdinho
"@life_of_esther Over, ik zeg maar wat: haar verbindende rol in het sektarische Libanon?",2023-04-05 07:09:50+00:00,https://twitter.com/alaliwafa/status/1643511243779473408,alaliwafa
@alaliwafa Morgen debatteert tweede kamer  met minister Ollongren over samenwerking tussen Nederlandse en Israëlische leger.,2023-04-05 05:46:19+00:00,https://twitter.com/JonHuus/status/1643490227032301568,JonHuus
@alaliwafa Lijkt me nu een perfect voorbeeld van hoe eenvoudig het is om een beetje rekening met elkaar te houden. Terwijl het niemand ook maar iets kost. Voor mijn part ga je bier halen in die paar minuten.,2023-04-02 07:57:21+00:00,https://twitter.com/JonHuus/status/1642436038902652928,JonHuus
"@alaliwafa Het is triest en beschamend maar waar.
De flutantwoorden van @WBHoekstra op vragen van @swsjoerdsma zijn daar een duidelijk bewijs van.",2023-03-30 15:10:26+00:00,https://twitter.com/erik_wt/status/1641457863506685954,erik_wt
@alaliwafa Dat was ook een stuk waar geen speld tussen te krijgen was. Gewoon de feiten laten zien.,2023-03-30 10:27:22+00:00,https://twitter.com/tinekebennema/status/1641386628181549056,tinekebennema
"Het doet me denken aan dit stuk dat ik vorig jaar schreef, waarin voormalig diplomaat Berber van der Woude haar ervaring op het I/P-dossier uit de doeken deed: 'Zeg dan eerlijk: onze relatie met Israël gaat boven mensenrechten.' https://t.co/rRrT7hJrvL",2023-03-30 09:13:46+00:00,https://twitter.com/alaliwafa/status/1641368105182953473,alaliwafa
"@alaliwafa Ik denk dat dit rapport goede en belangrijke punten maakt over het gebrek aan recht en aandacht voor de één vergeleken met de ander.
Voor supporters van Oekraïne is het lastig om dat te zien vanwege de lompe eenzijdige rapportage van Amnesty over Oekraïne vorig jaar.",2023-03-28 23:05:35+00:00,https://twitter.com/gtvenema/status/1640852662949224452,gtvenema
"@alaliwafa Als je dat hele stuk leest er is geen andere logische interpretatie. Maar als jij vind dat het niet vergelijkbaar is, dan zijn we het daarover iig eens.
Dan blijft de vraag of het Westen anders zou moeten optreden tegen Saudi Arabie of China etc. Maar nu zonder whataboutism",2023-03-28 19:53:46+00:00,https://twitter.com/mbruel/status/1640804391799369728,mbruel
"@alaliwafa Ja want het probleem ligt altijd bij de ander :)
Waarom zo passief agressief?",2023-03-28 19:33:28+00:00,https://twitter.com/mbruel/status/1640799284760137730,mbruel
"@alaliwafa dit, @tiramarit.
massale dementie. we zijn de 21e eeuw ingegaan met een illegale, leugenachtige inval in een soeverein land, met miljoenen verwoeste (dood, gewond, ontheemd) levens. 0 consequenties. waar denk je dat putin zijn propaganda op baseert?
https://t.co/KZ5k3m3lI9",2023-03-28 19:12:48+00:00,https://twitter.com/ex_b612/status/1640794083697344512,ex_b612
"@alaliwafa Ik heb je niet verwijderd, ik heb de optie tot reageren voor iedereen uitgezet omdat de trollen alweer binnen kwamen rollen. Afgelopen dagen beetje geëxperimenteerd met reacties aan, maar het is niet te doen. (Beetje gek wel, zo'n hatelijke tweet om iets wat je zelf verzint.)",2023-03-28 19:11:47+00:00,https://twitter.com/Tiramarit/status/1640793827941261312,Tiramarit
@alaliwafa @Tiramarit Marit heeft 0 verstand van deze zaken en is niet objectief,2023-03-28 18:55:30+00:00,https://twitter.com/Floda991/status/1640789730018074639,Floda991
"@alaliwafa Niet 1 op 1 strikt genomen, maar dit is toch duidelijk. Wat Amnesty onterecht doet is een oorlogsinvasie als mensenrechtenschending framen.
Dat is gewoon niet zo slim. En verder lijkt me dat er maar 1 geopolitieke moraal domineert, daar is weinig dubbels aan. https://t.co/tYGn17dWaN",2023-03-28 17:55:47+00:00,https://twitter.com/mbruel/status/1640774699926822923,mbruel
"@alaliwafa @Tiramarit De tunnelvisie zit meer  bij Wafa. Westerse respons is een logisch (en juist) gevolg van hoe het internationale rechtstelsel werkt: volkenrecht is het fundament (en schendingen daarvan zijn primair). Niets nieuws of discriminatoirs aan (ran-Kuweit 90, enz enz)",2023-03-28 17:46:50+00:00,https://twitter.com/mgjvdf/status/1640772446822227968,mgjvdf
"@Tiramarit Taal doet ertoe, toch? https://t.co/jDLyv3lKLS",2023-03-28 17:35:08+00:00,https://twitter.com/alaliwafa/status/1640769505931436064,alaliwafa
@alaliwafa https://t.co/sCD7eDdkQ8,2023-03-28 17:15:18+00:00,https://twitter.com/Tiramarit/status/1640764513334034477,Tiramarit
@alaliwafa Leven wij in hetzelfde universum? De vergelijking met andere conflicten is het hele punt van dit rapport. En als je de reactie op Ruslands misdaden met de reactie op Egyptes misdaden gaat vergelijken en daar conclusies uit trekt ben je niet helemaal lekker in je paasei.,2023-03-28 17:14:51+00:00,https://twitter.com/Tiramarit/status/1640764400003940356,Tiramarit
"@alaliwafa “The silence of the Palestinian Authority and the Palestinians living inside Israel on the demonstrations was due to their desire not to be used by the Israeli right to criticize the protest organizers and weaken their position, sources said.” https://t.co/244vVINlHw",2023-03-28 11:19:44+00:00,https://twitter.com/springbok60/status/1640675029913354240,springbok60
@alaliwafa De democratie als theoretisch model en de werkelijkheid...van papier naar liegen en bedriegen..,2023-03-28 08:05:12+00:00,https://twitter.com/CramersFred/status/1640626075750285314,CramersFred
"@alaliwafa om eerlijk te zijn het roepen dat een land democratisch is, omdat er verkiezingen worden gehouden
Volgens mij is er inderdaad meer nodig en kent inderdaad Libanon, net als Israel hierin zaken dat aangeeft dat democratie (mogelijk) afwezig is",2023-03-28 08:02:57+00:00,https://twitter.com/YvonneSnitjer/status/1640625508915224576,YvonneSnitjer
@alaliwafa @Aboujahjah U soort mensen gaat ook altijd meteen in de aanval over he!!!!!!,2023-03-28 06:27:51+00:00,https://twitter.com/GeorgesTriekels/status/1640601576405454849,GeorgesTriekels
@alaliwafa De Palestijnen kunnen ook een keer demonstreren en nieuwe verkiezingen voor de PA eisen,2023-03-27 21:27:11+00:00,https://twitter.com/keesjemadura/status/1640465511988314114,keesjemadura
@alaliwafa Schatjeeee! Jeeeej veel gelachen ook gelukkig. Ik wil dat je zo veel mogelijk blij bent. 🤗🧡,2023-03-27 19:17:42+00:00,https://twitter.com/MaralNS/status/1640432927589769217,MaralNS
"@alaliwafa You’re right, let’s…",2023-03-27 08:11:00+00:00,https://twitter.com/BeirutCalling/status/1640265147305295875,BeirutCalling
"@alaliwafa Ze zien de wet liever door de Tweede Kamer geamendeerd worden, dan kunnen ze hun handen in onschuld wassen: we bedoelden het goed, maar we zijn overruled.",2023-03-24 22:38:35+00:00,https://twitter.com/erik_wt/status/1639396318647861249,erik_wt
@alaliwafa hoe was het in Castricum?,2023-03-20 18:17:57+00:00,https://twitter.com/keesjemadura/status/1637881177074802688,keesjemadura
@alaliwafa @DolfSchimmel Fijn!!,2023-03-17 14:17:16+00:00,https://twitter.com/IrisVerhulsdonk/status/1636733443269619715,IrisVerhulsdonk
"@alaliwafa Ja, die SMS'jes kunnen op allerlei manieren onderschept worden. Komt bij echte high-profile accounts met enige regelmaat voor (zie ook 'sim swapping').  
Bij je Twitter instellingen onder 'settings &amp; privacy' -&gt; 'security and account access' -&gt; 'security' staat 'Two-factor ...'",2023-03-17 13:39:41+00:00,https://twitter.com/DolfSchimmel/status/1636723986141790209,DolfSchimmel
"@alaliwafa Mee eens, maar je kan wel instellen dat die tweestaps via authencitator app gaat ipv sms",2023-03-17 13:33:07+00:00,https://twitter.com/IrisVerhulsdonk/status/1636722330238943232,IrisVerhulsdonk
"@alaliwafa To be fair, het gaat niet om 'de tweestapsverificatie'. Het gaat om 1 specifieke vorm van verificatie (SMS) die echt al heel lang niet meer veilig is. De veilige alternatieven zijn nog wel gewoon gratis. Verder overigens absoluut geen behoefte om Musk te verdedigen.",2023-03-17 13:26:27+00:00,https://twitter.com/DolfSchimmel/status/1636720655046508545,DolfSchimmel
"@alaliwafa @NadiaEzzeroili Yep, account gedeactiveerd. Kan terugkomen binnen 30 dagen.

Permalinkje (die op het moment van schrijven dus niet werkt): https://t.co/3kBixdKH4D https://t.co/yD9xRzCt3y",2023-03-12 14:31:59+00:00,https://twitter.com/gertvdijk/status/1634925207751364608,gertvdijk
@alaliwafa @NadiaEzzeroili Ja,2023-03-12 09:22:47+00:00,https://twitter.com/shrunk015/status/1634847396319600640,shrunk015
