text,date,url,from
@leenvervaeke wat doet de winst van Ding voor Xi en wat doet Nepomnjastjsjii niet voor Poetin. En wat tussen deze leiders?,2023-04-30 17:03:56+00:00,https://twitter.com/cheestermans/status/1652720451943030784,cheestermans
"@leenvervaeke Great news, as I will fly from Amsterdam to Beijing on the 29th :-)",2023-04-27 08:13:00+00:00,https://twitter.com/reulnl/status/1651499675957035010,reulnl
@leenvervaeke Great news !,2023-04-26 14:04:11+00:00,https://twitter.com/guido_hemeleers/status/1651225663968366597,guido_hemeleers
"@leenvervaeke True, the doors are still not wide open (and probably never will...)  But those who want to go, can go.  PCR and health declaration, we can live with that...  Expensive flight tickets, that's already a bit more restrictive ?",2023-04-22 11:33:45+00:00,https://twitter.com/guido_hemeleers/status/1649738257788223493,guido_hemeleers
@leenvervaeke and they check it....,2023-04-22 03:30:40+00:00,https://twitter.com/marktonino/status/1649616683844382720,marktonino
@leenvervaeke @volkskrant Zeker goed er weer aandacht aanbesteed voor is. Jammer dat ook hier de aantallen minstens een factor tien verkleind worden en we echt slecht geïnformeerd zijn en daardoor niet voorzichtig zijn geweest. Nadruk mag meer gelegd worden op risico gezonde mensen die longcovid oplopen.,2023-04-14 13:39:40+00:00,https://twitter.com/gbrugman/status/1646870839151788032,gbrugman
"@leenvervaeke @volkskrant Top verhaal, maar ook in NL, niets over coronadoden, Longcovid slachtoffers, onbeschermde kwetsbaren. Corona is voorbij en we (ver)tellen en meten niets meer.
Waar is het coronamonument?
Mensen met een mnm worden gehaat. En ook zijn alle kritische evaluaties in een la verdwenen.",2023-04-12 09:28:13+00:00,https://twitter.com/gbrugman/status/1646082785180803076,gbrugman
@leenvervaeke Gefeliciteerd! Terechte nominatie.,2023-04-05 14:23:22+00:00,https://twitter.com/AdaFranse/status/1643620345679691781,AdaFranse
@leenvervaeke @volkskrant 👏,2023-04-05 08:49:40+00:00,https://twitter.com/HuismanBert/status/1643536368742612994,HuismanBert
@leenvervaeke @volkskrant RTL meldt eigenlijk niets: https://t.co/vH96ebFFIx,2023-04-04 01:05:45+00:00,https://twitter.com/Fijnweer/status/1643057232806912000,Fijnweer
"@leenvervaeke @volkskrant Als ooit een wijf zou moeten gaan koken, is zij het wel",2023-03-31 10:55:13+00:00,https://twitter.com/AdriScholte/status/1641756026637627392,AdriScholte
Exclusive: China's Xi plans Russia visit as soon as next week - sources https://t.co/OSDCn1xFVr,2023-03-14 00:27:24+00:00,https://twitter.com/leenvervaeke/status/1635437435252523009,leenvervaeke
"@leenvervaeke @volkskrant Hoe zit dit wetenschappers en journalisten?
'Wetenschappers (en media) voorspelden eerder dat er tot een miljoen coronadoden konden vallen in China (in drie maanden na opheffing van alle maatregelen in december).'",2023-03-12 21:53:59+00:00,https://twitter.com/kanttekeningen/status/1635036441175797760,kanttekeningen
@leenvervaeke @volkskrant Niet voor te stellen: 100 % ja-knikkers. In Rusland bijna zelfde laken en pak. Generaals zonder weerwoord en die als makke schapen achter de leider aan lopen...,2023-03-11 07:00:31+00:00,https://twitter.com/versteeg_cees/status/1634449204604022786,versteeg_cees
@leenvervaeke @WelmoedVlieger @volkskrant Als je het toch al weet waarom zo dom stuk schrijven,2023-03-11 02:57:40+00:00,https://twitter.com/robert_okken/status/1634388090864164865,robert_okken
@leenvervaeke @volkskrant De natte droom van @thierrybaudet,2023-03-10 15:42:20+00:00,https://twitter.com/Rudy_Huygelen/status/1634218135686348802,Rudy_Huygelen
@leenvervaeke @volkskrant Zat de dissonant van dienst niet op te letten?,2023-03-10 10:27:32+00:00,https://twitter.com/gjhondelink/status/1634138913936687105,gjhondelink
@leenvervaeke @volkskrant Hoe doet ie dat toch? Daar kan Rutte een puntje aan zuigen.,2023-03-10 10:06:10+00:00,https://twitter.com/DeEdzard/status/1634133537644314624,DeEdzard
"@leenvervaeke @volkskrant Oei, kantje boord!",2023-03-10 07:52:47+00:00,https://twitter.com/GGroenewegen/status/1634099967458516994,GGroenewegen
"@leenvervaeke @volkskrant 100%, had het niet een onsje minder mogen zijn,  98-99% ? Je zoekt de dissonant die een tegenstem of een ongeldige stem heeft uitgebracht, om vervolgens snel in ongenade te vallen. Zo had de autocraat zijn spierballen kunnen laten rollen. Maar die held is er dus niet.",2023-03-10 07:50:11+00:00,https://twitter.com/SvanteDe/status/1634099314384420864,SvanteDe
@leenvervaeke @volkskrant Dominion algoritme of helemaal geen algoritme?,2023-03-10 07:41:01+00:00,https://twitter.com/HansdeJ38066083/status/1634097010394513408,HansdeJ38066083
@leenvervaeke @volkskrant Heeft @thierrybaudet al gejankt dat er fraude is gepleegd?,2023-03-10 07:14:39+00:00,https://twitter.com/Bontenbal/status/1634090372790886401,Bontenbal
@leenvervaeke @volkskrant https://t.co/Zd0ThLbeM4,2023-03-10 06:24:44+00:00,https://twitter.com/PAGdeConinck/status/1634077810233933824,PAGdeConinck
@leenvervaeke @volkskrant https://t.co/qAaO90nA5D,2023-03-10 06:20:31+00:00,https://twitter.com/DingotheDingo1/status/1634076747850285056,DingotheDingo1
@leenvervaeke @volkskrant 🫡,2023-03-10 06:13:57+00:00,https://twitter.com/Znbrg/status/1634075097966301184,Znbrg
@leenvervaeke @volkskrant Klaar voor oorlog....,2023-03-10 06:01:47+00:00,https://twitter.com/kurten099/status/1634072036749324293,kurten099
@leenvervaeke @volkskrant Hebben zelfs de Oeigoeren op hem gestemd.,2023-03-10 05:57:57+00:00,https://twitter.com/Xenomarc/status/1634071069253332992,Xenomarc
"Nog geen beslissing over restricties reserveonderdelen/onderhoudspersoneel vr huidige ASML-machines in China

Trade minister Schreinemacher told journalists she had not yet decided on whether to permit servicing and replacement parts for existing machines
https://t.co/roD31pC7S7",2023-03-10 00:53:59+00:00,https://twitter.com/leenvervaeke/status/1633994574900367361,leenvervaeke
"Geopolitieke analyse door @arnout_brouwers 

Nederlandse aankondiging v exportcontroles voor geavanceerde machines v ASML naar China is weerspiegeling vd snel verschuivende geopolitieke verhoudingen. De Amerikaanse veiligheidsbelangen staan daarin voorop.

https://t.co/5tr3uFHHRP",2023-03-10 00:53:58+00:00,https://twitter.com/leenvervaeke/status/1633994569837576192,leenvervaeke
"@leenvervaeke @CameronWEF No, doesn't have to be PCR. China will accept RAT test.",2023-03-09 14:08:13+00:00,https://twitter.com/William35015379/status/1633832064125644814,William35015379
"One more video, just cause empty roads in Beijing are special. Delegation driving to Great Hall of the People. https://t.co/yHTOEI7Oe4",2023-03-07 16:00:14+00:00,https://twitter.com/leenvervaeke/status/1633135474679111683,leenvervaeke
"Some 300 seats in press center, roughly 100 cameramen standing. You can only ask questions upon invitation (I wasn’t invited), and most questions (not sure if all) are vetted and polished in advance. Hence, a ‘press conference’ between quotation marks. https://t.co/XKiFsAYnLi",2023-03-07 15:57:01+00:00,https://twitter.com/leenvervaeke/status/1633134665702711297,leenvervaeke
"Foreign media went in 4 buses: 1 bus with China based foreign correspondents, 3 buses with foreign journalists participating in China funded exchange program. They had arrived a few days earlier. Note: many foreign correspondents not allowed to attend cause ‘not enough seats’ 🤔 https://t.co/UTk8O1st08",2023-03-07 15:49:38+00:00,https://twitter.com/leenvervaeke/status/1633132809488310278,leenvervaeke
"This morning driving from hotel to media center, near military museum in Beijing (13km). All traffic halted for NPC atttendees, bridges and road entries/exits full of police and traffic controllers. At some stretches one police officer every 50m. https://t.co/Zl2A6lTouW",2023-03-07 15:49:33+00:00,https://twitter.com/leenvervaeke/status/1633132787786981378,leenvervaeke
@leenvervaeke Mooi artikel! Goed beeld van de economie in China!,2023-03-04 17:17:51+00:00,https://twitter.com/wimbakk/status/1632067846355156994,wimbakk
"@leenvervaeke
't hoort erbij maar we hebben 't er liever niet over. De mensen v Zunyi zijn het verhaal,de mensen in #China .Maar het zegt  wel iets dat je als overheid geen geld hebt om inwoners fatsoenlijk te laten wonen,maar wel om journalist 24 uur te volgen.",2023-03-04 16:56:58+00:00,https://twitter.com/RoelantsBoeken/status/1632062590900641793,RoelantsBoeken
"@leenvervaeke Ik vroeg me dat inderdaad al af, of het bij jou net zo erg was. Pffff, heel benauwend lijkt me. Sterkte. En dankjewel!",2023-03-04 11:39:58+00:00,https://twitter.com/osolonny/status/1631982815284809729,osolonny
"Het hoort bij het vak, en we hebben het er als journalist liever niet over. De mensen v Zunyi zijn het verhaal, de mensen in China, niet ik. Maar zegt ook wel iets dat je als overheid geen geld hebt om inwoners fatsoenlijk te laten wonen, maar wel om journalist 24 uur te volgen.",2023-03-04 11:37:11+00:00,https://twitter.com/leenvervaeke/status/1631982113057820673,leenvervaeke
"In hotel: mannen bivakkeren in lobby, zodat ik niet ongezien kan vertrekken. Hotelkamer naast me ingenomen door lokale autoriteiten, die me in de gaten houden. Volgende dag gevolgd tot vertrek. (Op volgende bestemming overigens meer van hetzelfde. Repo volgt!)",2023-03-04 11:37:10+00:00,https://twitter.com/leenvervaeke/status/1631982110906134528,leenvervaeke
"Meteen na aankomst op luchthaven in Zunyi gevolgd door lokale autoriteiten. Per auto en te voet. Paar keer gelukt achtervolgers kwijt te raken, maar telkens opnieuw getraceerd (gebruik v surveillancetechnologie). Op gegeven moment hield politie me tegen voor 'routinecontrole'.",2023-03-04 11:37:10+00:00,https://twitter.com/leenvervaeke/status/1631982108842536961,leenvervaeke
"In navolging v @sjoerddendaas ook even boekje open  over werkomstandigheden bij maken v dit verhaal: vooraf werd bron gewaarschuwd door lokale autoriteiten dat praten met buitenlandse media 'gevaarlijk' kon zijn. Bron afgehaakt.
https://t.co/rgD1b8oLn8",2023-03-04 11:37:09+00:00,https://twitter.com/leenvervaeke/status/1631982105948454912,leenvervaeke
@leenvervaeke @volkskrant 👍,2023-03-04 11:31:54+00:00,https://twitter.com/JanvanArk4/status/1631980782842519552,JanvanArk4
@leenvervaeke Dat weet je op voorhand dat zo iets gebeurt,2023-03-02 01:08:18+00:00,https://twitter.com/BrugmansJan/status/1631099073980760064,BrugmansJan
@leenvervaeke Mirakel ook aldaar is Covid endemisch geworden.,2023-03-01 08:32:11+00:00,https://twitter.com/shortandcurlie1/status/1630848392703225858,shortandcurlie1
"@leenvervaeke @volkskrant Allemaal mondkapjes op, die lui zijn knettergek",2023-03-01 08:09:24+00:00,https://twitter.com/psvdrent/status/1630842659609640961,psvdrent
@leenvervaeke En Tiantan? Daar waren altijd nog rustige plekken te vinden onder de 100en jaar oude bomen,2023-03-01 07:20:37+00:00,https://twitter.com/AMontulet/status/1630830382391218181,AMontulet
@leenvervaeke @volkskrant Mooi artikel om te lezen. Zakenreizigers keren alweer weer terug nr China? Worden de mondkapjes overal nog steeds gedragen?,2023-03-01 05:52:36+00:00,https://twitter.com/valentijncrum/status/1630808234167611393,valentijncrum
@leenvervaeke @volkskrant Zeer benieuwd naar het standpunt in deze bij bijvoorbeeld @ASMLcompany,2023-02-25 09:14:37+00:00,https://twitter.com/Market39396724/status/1629409523084525569,Market39396724
"@leenvervaeke Ever saw similar thing in Dubai airport, just not with panda face.",2023-02-24 21:29:05+00:00,https://twitter.com/zulucus/status/1629231966649479168,zulucus
"@leenvervaeke 220 yuan per night, fair enough for the price👀 https://t.co/gxvoUpml54",2023-02-24 19:05:44+00:00,https://twitter.com/lidangzzz/status/1629195891176361986,lidangzzz
@leenvervaeke I'm looking forward to my first trip through Daxing this summer!,2023-02-24 18:58:12+00:00,https://twitter.com/planetf1/status/1629193998018519040,planetf1
@leenvervaeke Die heb je wel nodig na aankomst op Daxing.. want daarna nog een hele reis richting de stad. Beter eerst even bijslapen...,2023-02-24 15:58:56+00:00,https://twitter.com/MEGroenstege/status/1629148882981593088,MEGroenstege
"@leenvervaeke @RJKonrad @volkskrant Misschien is het ook wel zo, mensen zijn gevaccineerd en na het keihard loslaten van alle beperkingen 3 maanden geleden en 7 miljoen infecties per dag is de pandemie niet veel anders meer dan hier in Republiek Europa.",2023-02-18 07:41:52+00:00,https://twitter.com/eenWaterlander/status/1626849463888224256,eenWaterlander
@leenvervaeke @volkskrant Waarom willen ze eigenlijk niet meewerken aan het vervolgonderzoek van WHO?,2023-02-17 23:36:16+00:00,https://twitter.com/JahmarZeg/status/1626727258839810049,JahmarZeg
"@leenvervaeke @volkskrant De propaganda draait inderdaad. Dat ze het laagste dodental hebben lijkt me gewoon ontegensprekelijk waar. Maar veel wordt niet gezegd uiteraard. De trauma’s van de harde lockdowns en de gevolgen, ontwrichting op allerlei vlakken,  faillissementen en véél menselijke drama’s.",2023-02-17 23:29:01+00:00,https://twitter.com/JahmarZeg/status/1626725433927507970,JahmarZeg
@leenvervaeke @mkeulemans @volkskrant Er was ook geen pandemie😉🧐,2023-02-17 08:34:43+00:00,https://twitter.com/samen_voor_nl/status/1626500375728488448,samen_voor_nl
@leenvervaeke @mkeulemans @volkskrant Dit zou best wel eens kunnen. Als je alleen het dodental aan Covid telt en niet verloren levensjaren en andere ellende doodsoorzaken. Het zit hem bij dit soort berichten vaak in wat niet wordt gemeld.,2023-02-17 07:38:48+00:00,https://twitter.com/LeaderJL3/status/1626486303335362560,LeaderJL3
@leenvervaeke @volkskrant Zijn allen fan van Pinokkio!,2023-02-17 07:32:27+00:00,https://twitter.com/m_koolhoven/status/1626484706001780737,m_koolhoven
"By the way, here are some of the articles I wrote while this ‘miracle in human history’ unfolded

Overwhelmed health care in countryside: 
https://t.co/ljhVmrJwRq
Full crematoriums in Shandong:
https://t.co/32ZPIwutqQ
Full crematoriums in Beijing:
https://t.co/DsvCxJv8cl",2023-02-17 01:39:26+00:00,https://twitter.com/leenvervaeke/status/1626395868126674944,leenvervaeke
"On the plus side, the meeting also called for ‘efforts to enhance COVID-19 monitoring and early warning capacity, improving vaccination rate among the elderly, and earnestly resolve shortcomings in capacity, medicine supply and equipment’. 

Let’s hope more than just words.",2023-02-17 01:39:24+00:00,https://twitter.com/leenvervaeke/status/1626395860799225856,leenvervaeke
"Exit from zero covid was ‘smooth transition’ with ‘&gt;200m people accessing medical services, nearly 800,000 severe cases receiving proper treatment, and COVID-19 fatality rate remaining the world's lowest.’

No numbers on fatalities, no mention of chaos at hospitals+crematoriums",2023-02-17 01:39:23+00:00,https://twitter.com/leenvervaeke/status/1626395854411276288,leenvervaeke
@leenvervaeke @liqian_ren @bencowling88 HK has an ageing population,2023-02-11 02:48:55+00:00,https://twitter.com/B91437401/status/1624239028131471360,B91437401
@leenvervaeke @volkskrant Herhaalt de geschiedenis zich? Het begon allemaal met deze foto waarvan je meteen weet: hier is wat ergs aan de hand… 🤔,2023-02-09 21:00:25+00:00,https://twitter.com/hassebassebas/status/1623788933912973318,hassebassebas
@leenvervaeke @volkskrant Niet alleen in China hoor…,2023-02-09 09:57:04+00:00,https://twitter.com/Znbrg/status/1623622000169156611,Znbrg
"@leenvervaeke @huibmodderkolk @tomvennink @DanielR58390261 Na tientallen jaren burgerslachtoffers te negeren, en zelfs oorlogen op te hitsen met massavernietingswapens-leugens, vindt de mainstream media het plotseling Heel Erg als er burgerslachtoffers vallen.

Niet de burgerslachtoffers in Donetsk. Alleen die in Oekraine.",2023-02-04 11:21:29+00:00,https://twitter.com/SemproniusT/status/1621831304638611456,SemproniusT
@leenvervaeke @volkskrant @marijevlaskamp Stuur maar naar Nederland als het niet lukt om ze te onderhouden. Rutte en Kaag betalen alles,2023-02-01 06:29:22+00:00,https://twitter.com/Datnietnooitni1/status/1620670624161996800,Datnietnooitni1
@leenvervaeke @volkskrant De WHO weet het blijkbaar nog niet.,2023-01-31 13:26:04+00:00,https://twitter.com/bousse/status/1620413102910222342,bousse
@leenvervaeke @KustawBessems @volkskrant @jwitteman Ja gaat vast veel veranderen. Het is natuurlijk onmogelijk voor China om zaken te doen met landen waarvoor geen exportverbod bestaat. LoL.,2023-01-30 08:30:18+00:00,https://twitter.com/bnorma3L/status/1619976285178187776,bnorma3L
"@leenvervaeke @volkskrant Beste Leen

Realiseer je wel dat het aan figuren zoals @mkeulemans te danken is dat zo'n mensen niet aan heel goedkope #ivermectine kunnen komen.

En kom niet aan met de Farma maffia leugen dat het niet werkt!

Het devies is:

BAAT HET NIET DAN SCHAADT HET NIET !

@mauricedehond",2023-01-20 15:59:15+00:00,https://twitter.com/SprinterTrader/status/1616465387440185345,SprinterTrader
@leenvervaeke @AlmaTostmann @volkskrant Prachtige reportages maakt u altijd.,2023-01-19 15:45:10+00:00,https://twitter.com/hettiwillemse/status/1616099455278669826,hettiwillemse
@leenvervaeke @volkskrant Niet vreemd voor een authoritarian regime toch ..,2023-01-19 10:28:47+00:00,https://twitter.com/pettet50/status/1616019836890497024,pettet50
"@leenvervaeke @volkskrant Geweldig! Het echte journalistieke handwerk.
Ter plekke de feiten vaststellen.",2023-01-19 07:57:02+00:00,https://twitter.com/geledraak/status/1615981646636777474,geledraak
"@leenvervaeke Als er niets te verwachten is, is er niets te verwachten. Mei you banfa. 
In die zin heeft de Chinese overheid het gemakkelijker dan die in democratische landen. Mede dankzij de censuur natuurlijk.",2023-01-19 07:53:04+00:00,https://twitter.com/geledraak/status/1615980648149225474,geledraak
"What most struck me, was the resignation of villagers. They're used to struggle for medical care, whether for covid or any other disease. As one villager said: ‘If you get better, you get better. If you don't get better, you die and it's over.’ 
Article: https://t.co/ljhVmrJwRq",2023-01-19 07:00:28+00:00,https://twitter.com/leenvervaeke/status/1615967411479642112,leenvervaeke
"It's difficult to assess impact of lack of medical care, without credible numbers on infections, serious illnesses, deaths. Pple were vague (it's taboo), but described increased demand for cremation, graves, funeral ceremonies. One source estimated 3-4x more deaths than normal.",2023-01-19 07:00:28+00:00,https://twitter.com/leenvervaeke/status/1615967408631738368,leenvervaeke
"Seriously ill villagers need to go to county hospital for good care (1 hour drive away), but face many obstacles. Most villagers don't have a car. Many can't afford expense (partially reimbursed). County hospitals were also full during covid wave, many used connections to get in.",2023-01-19 07:00:27+00:00,https://twitter.com/leenvervaeke/status/1615967405041389571,leenvervaeke
A doctor in town hospital confirmed lack of beds and medication during covid wave. Almost all medical staff was infected but admirably kept working. But hospital has mostly doctors with low education (and low salary) and cannot treat serious patients. There's no IC department.,2023-01-19 07:00:26+00:00,https://twitter.com/leenvervaeke/status/1615967401132294151,leenvervaeke
"The 72y old doctor was released from hospital day before and back in his (poorly equipped) clinic, even though he wasn't fully recovered. 'If I'm not here, there's no one', he said. He couldn't find a replacement, and complained of low salary (&lt;20.000RMB/y) and heavy workload.",2023-01-19 07:00:25+00:00,https://twitter.com/leenvervaeke/status/1615967398636683264,leenvervaeke
"I went to Shitouzui, a town (with a hospital) with 41 villages (with 26 clinics). One clinic had a 76y old village doctor, another a 72y old one. When covid hit, they had no protection, no tests, no medication. They both got infected and were hospitalized. Their clinics closed.",2023-01-19 07:00:25+00:00,https://twitter.com/leenvervaeke/status/1615967396086566912,leenvervaeke
@leenvervaeke @volkskrant Het pure verhaal. Dank.,2023-01-19 06:34:53+00:00,https://twitter.com/Gerrdinho/status/1615960970471301120,Gerrdinho
@leenvervaeke @jiwei_xiao She was prob a fan of Xi and CCP tho- the Chinese are highly brainwashed because they are so hungry to be #1 they’ll worship any leader who flatters them.,2023-01-18 04:39:23+00:00,https://twitter.com/A23582625/status/1615569517521915909,A23582625
@leenvervaeke Correct thing to do (finally)... https://t.co/sXKt8lqSnD,2023-01-18 04:20:46+00:00,https://twitter.com/subyroy/status/1615564832375451648,subyroy
@leenvervaeke @SariArhoHavren That’s funny. American hospitals were paid for every Covid related death they had. Led to an over reporting of COVID related deaths. Maybe everyone should just tell the truth and let the chips fall where they may.,2023-01-17 20:13:14+00:00,https://twitter.com/AlexB21384610/status/1615442141626392587,AlexB21384610
@leenvervaeke @SariArhoHavren They tried to erase the Wuhan artificial virus from their history.,2023-01-17 18:52:01+00:00,https://twitter.com/alin88666813/status/1615421700841299973,alin88666813
"A friend of the five arrested women: ‘I think society gets better bc of courageous pple who keep resisting, but they pay the price with their future. They are really good girls, but they are also vulnerable. They just started their new life, this is so cruel for them.'",2023-01-09 05:10:24+00:00,https://twitter.com/leenvervaeke/status/1612315832625025024,leenvervaeke
"Repression against protesters is common in China. But this time many young pple were involved, and might be punished hard for simply resisting a policy that has already been abandoned. Friends of arrested young women are worried they are being used to teach others a lesson.",2023-01-09 05:10:23+00:00,https://twitter.com/leenvervaeke/status/1612315829076656128,leenvervaeke
"In Beijing some protesters have been arrested as late as last week. In Shanghai some have not been heard of since end of Nov. In Guangzhou, Chengdu, Nanjing some were released after weeks detention. Seems like  秋后算账: settling accounts after attention has subsided.",2023-01-09 05:10:22+00:00,https://twitter.com/leenvervaeke/status/1612315825448579072,leenvervaeke
"I spoke with friends of 5 arrested young women, who told me they might be targeted bc easy targets. Having no activist experience they discussed protests on communication apps. Nobody knows what they're accused of, even best case scenario (release under conditions) is impactful.",2023-01-09 05:10:21+00:00,https://twitter.com/leenvervaeke/status/1612315820977434624,leenvervaeke
@leenvervaeke 😱⚰️🚗🤪,2023-01-08 17:22:02+00:00,https://twitter.com/DaphneTwitting/status/1612137566219681793,DaphneTwitting
@leenvervaeke @volkskrant 'opruimen' van gepensioneerde generatie? Het economische probleem wordt te groot voor Xi,2023-01-08 10:00:23+00:00,https://twitter.com/Market39396724/status/1612026420947222531,Market39396724
@leenvervaeke Mag je zelf een overledene vervoeren in China?,2023-01-08 07:40:29+00:00,https://twitter.com/Beatever/status/1611991215767011330,Beatever
@leenvervaeke @volkskrant 🤣😂🤣😂🤣😂🤣😂🤡,2023-01-06 12:03:02+00:00,https://twitter.com/VrijeMeinung/status/1611332510633570306,VrijeMeinung
@leenvervaeke @volkskrant Natte vinger werk,2023-01-06 11:55:17+00:00,https://twitter.com/LottermanTon/status/1611330560923959297,LottermanTon
"@leenvervaeke @volkskrant 1400.000.000 Chinezen 
       2.000.000 ziek = ? %
1% = 14.000.000

Minder dan in Europa 

ANGST het wapen om een volk te knechten",2023-01-06 09:31:40+00:00,https://twitter.com/StikvoortNico/status/1611294418245488647,StikvoortNico
"@leenvervaeke @volkskrant Nu ook in Nederland moet er nog steeds onderzoek gedaan worden naar de oversterfte. 
Gisteren is daar de eerste stap in gezet door geld voor onderzoeken beschikbaar te stellen.",2023-01-06 04:36:06+00:00,https://twitter.com/Gervanderveen/status/1611220038656360455,Gervanderveen
"@leenvervaeke Terwijl het gebrek aan bedden totaal geen probleem schijnt te zijn, aldus onze alwetende kale zombi, Kuipers..",2023-01-01 19:46:11+00:00,https://twitter.com/NawkSeth/status/1609637126244601856,NawkSeth
@leenvervaeke @volkskrant @n_zoet Nee. China heeft geen nieuwe variant maar de VS wel. Maar geen reisbeperkingen? Racistische symboolpolitiek! https://t.co/71AFm1oBDa,2023-01-01 09:49:12+00:00,https://twitter.com/beijingfengtai9/status/1609486890746396672,beijingfengtai9
@leenvervaeke @stemensing @jiwei_xiao Her mother gave up the vaccinate,2023-01-01 04:25:42+00:00,https://twitter.com/Kerrylaw2017/status/1609405482283962368,Kerrylaw2017
